domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
m.va.gov,3809,6856,3047,1.7999474927802572,86.99868731950643,3809
military.consumer.gov,3809,10665,3809,2.7999474927802575,143.79758466789184,3809
modis-land.gsfc.nasa.gov,3809,4571,3047,1.2000525072197428,56.199002362824885,3809
navfac.usajobs.gov,3809,13712,3809,3.5998949855605145,143.99763717511158,3809
ncsesdata.nsf.gov,3809,10665,3047,2.7999474927802575,147.19768968233132,3809
noaasis.noaa.gov,3809,4571,3809,1.2000525072197428,212.9965870307167,2285
nwc.ndu.edu,3809,11427,3047,3.0,71.59884484116566,3809
oceandata.sci.gsfc.nasa.gov,3809,54849,1524,14.399842478340771,630.5899186138093,3809
ok.water.usgs.gov,3809,6094,3047,1.5998949855605145,217.3964295090575,4571
pcos.gsfc.nasa.gov,3809,7618,1524,2.0,6.599894985560515,3809
phytochem.nal.usda.gov,3809,19045,3809,5.0,473.3924914675768,3809
policy.defense.gov,3809,6856,5333,1.7999474927802572,11.799684956681544,4571
pumas.gsfc.nasa.gov,3809,6094,3047,1.5998949855605145,84.3985297978472,3809
rehab.va.gov,3809,10665,4571,2.7999474927802575,86.79863481228669,5333
sealevel.nasa.gov,3809,7618,3809,2.0,163.1974271462326,3809
search.aids.gov,3809,7618,3047,2.0,286.7954843791021,3809
search.defense.gov,3809,59419,23615,15.5996324494618,21.39957994224206,15998
search.usgs.gov,3809,3809,3809,1.0,0.0,3809
sigtarp.gov,3809,10665,3809,2.7999474927802575,340.994486741927,3809
spaceradiation.jsc.nasa.gov,3809,6094,3047,1.5998949855605145,221.19637700183776,3809
staging.disasterassistance.gov,3809,5333,3809,1.4001050144394855,1.2000525072197428,3809
tahoe.usgs.gov,3809,12189,3047,3.2000525072197425,121.39800472564977,3809
tess.gsfc.nasa.gov,3809,10665,4571,2.7999474927802575,0.0,4571
texasvalley.va.gov,3809,6856,4571,1.7999474927802572,215.3964295090575,3809
trc.nist.gov,3809,5333,762,1.4001050144394855,4.599894985560515,3809
afterdeployment.dcoe.mil,3047,3809,2285,1.2500820479159829,63.503117820807354,2285
amis.cdfifund.gov,3047,3809,2285,1.2500820479159829,1.2500820479159829,3047
api.data.gov,3047,12950,3047,4.250082047915983,107.75549721037086,2285
archive.usgs.gov,3047,5333,3047,1.7502461437479488,25.50114867082376,3047
aura.gsfc.nasa.gov,3047,3809,3047,1.2500820479159829,17.750902527075812,3047
autochoice.fas.gsa.gov,3047,21330,3047,7.0003281916639315,241.5119789957335,3809
beta.fec.gov,3047,4571,3047,1.500164095831966,44.50213324581556,2285
beta.ngs.noaa.gov,3047,3047,3047,1.0,0.0,3047
blogs.bls.gov,3047,3809,3809,1.2500820479159829,140.50705612077454,762
boise.va.gov,3047,3809,3047,1.2500820479159829,12.500492287495897,3047
buoybay.noaa.gov,3047,6094,762,2.0,49.50246143747949,3047
cco.ndu.edu,3047,4571,3047,1.500164095831966,20.000984574991794,3047
clearfield.jobcorps.gov,3047,3047,3047,1.0,0.0,3047
cms.dot.gov,3047,3809,3047,1.2500820479159829,4.500164095831966,3047
cms.fta.dot.gov,3047,6856,3047,2.250082047915983,38.501805054151625,3047
concessions.nps.gov,3047,5333,1524,1.7502461437479488,90.50443058746308,3047
coralreefwatch.noaa.gov,3047,9141,3809,3.0,53.75254348539547,3047
coris.noaa.gov,3047,3047,2285,1.0,0.0,3047
dcmo.defense.gov,3047,9141,2285,3.0,951.5470955037742,3047
directorsblog.blogs.census.gov,3047,4571,2285,1.500164095831966,324.26616343944863,2285
eagnmncom06a9.usps.com,3047,3047,3047,1.0,0.0,3047
eagnmncom1158.usps.com,3047,3047,3047,1.0,0.0,3047
eagnmncom115e.usps.com,3047,3047,3047,1.0,0.0,3047
eagnmncom1210.usps.com,3047,3047,3047,1.0,0.0,3047
eagnmncom122a.usps.com,3047,3047,3047,1.0,0.0,3047
eagnmncom122b.usps.com,3047,3047,3047,1.0,0.0,3047
eagnmncom1a0e.usps.com,3047,3047,3047,1.0,0.0,3047
eagnmncom1a10.usps.com,3047,3047,3047,1.0,0.0,3047
eagnmncom1c28.usps.com,3047,6094,3047,2.0,10.75057433541188,3047
eagnmnmepd49.usps.gov,3047,3047,3047,1.0,0.0,3047
eagnmnmepd4d.usps.gov,3047,3047,3047,1.0,0.0,3047
ed.ecpic.gov,3047,26663,762,8.75057433541188,1740.586478503446,3047
edison.jobcorps.gov,3047,3809,1524,1.2500820479159829,304.01509681654085,1524
es-holdmail.usps.com,3047,3809,3047,1.2500820479159829,108.75549721037086,3047
fea.gov,3047,8380,3047,2.750246143747949,255.76271742697736,3047
feb.gov,3047,6094,3047,2.0,8.75057433541188,3047
fleet.fas.gsa.gov,3047,20568,1524,6.750246143747948,248.76238923531344,3047
frc-grants.arc.nasa.gov,3047,4571,3047,1.500164095831966,83.25402034788317,3047
fresc.usgs.gov,3047,6094,2285,2.0,172.2586150311782,3047
gams.nist.gov,3047,4571,3047,1.500164095831966,3.250082047915983,3047
gcmrc.gov,3047,3047,3047,1.0,0.0,3047
geomag.usgs.gov,3047,3047,3047,1.0,0.0,3047
goes.gsfc.nasa.gov,3047,4571,2285,1.500164095831966,85.00426649163111,3047
grace.jpl.nasa.gov,3047,16759,3047,5.500164095831966,242.01214309156546,3047
gsi.nist.gov,3047,11427,1524,3.750246143747949,502.02494256645883,3047
hearing.health.mil,3047,6856,1524,2.250082047915983,196.75976370200198,3047
humansubjects.nih.gov,3047,6094,2285,2.0,240.01181489990154,3047
huntington.va.gov,3047,10665,4571,3.5001640958319657,28.751558910403677,4571
ia.water.usgs.gov,3047,5333,1524,1.7502461437479488,83.25402034788317,3047
ibwc.state.gov,3047,5333,1524,1.7502461437479488,240.5119789957335,3047
indexcat.nlm.nih.gov,3047,29710,762,9.75057433541188,369.26846078109617,2285
inss.ndu.edu,3047,7618,3047,2.5001640958319657,36.00164095831966,3809
ita.doc.gov,3047,3047,3047,1.0,0.0,3047
jackson.va.gov,3047,3809,3809,1.2500820479159829,0.0,3809
jscfeatures.jsc.nasa.gov,3047,3047,3047,1.0,0.0,3047
lovingsupport.fns.usda.gov,3047,9141,2285,3.0,55.00262553331145,3047
m.gsa.gov,3047,4571,3047,1.500164095831966,138.5067279291106,3809
marinecadastre.gov,3047,22092,3047,7.250410239579915,126.75615359369873,3047
marsprogram.jpl.nasa.gov,3047,17521,6094,5.750246143747948,2.5001640958319657,4571
medicalcountermeasures.gov,3047,3047,2285,1.0,0.0,3047
medicalservicecorps.amedd.army.mil,3047,4571,3047,1.500164095831966,154.00754840827042,2285
metallurgy.nist.gov,3047,5333,3047,1.7502461437479488,23.25106662290778,3047
mt.usembassy.gov,3047,10665,1524,3.5001640958319657,754.7873318017722,3047
nasai.usajobs.gov,3047,49516,3047,16.250738431243846,706.7850344601247,3047
nativeonestop.gov,3047,17521,2285,5.750246143747948,120.25598949786675,3047
nccoe.nist.gov,3047,3047,3047,1.0,0.0,3047
northernindiana.va.gov,3047,6094,1524,2.0,101.00492287495898,3047
nowcoast.noaa.gov,3047,3809,762,1.2500820479159829,14.250738431243846,3047
ntlsearch.bts.gov,3047,5333,3047,1.7502461437479488,20.50114867082376,3047
oaa.army.mil,3047,5333,2285,1.7502461437479488,5.0003281916639315,3047
oea.gov,3047,17521,3047,5.750246143747948,106.0052510666229,3047
olympiccoast.noaa.gov,3047,3047,2285,1.0,0.0,3047
origin3.studentaid.ed.gov,3047,48754,762,16.000656383327865,3741.4355103380376,3047
pa.water.usgs.gov,3047,3809,2285,1.2500820479159829,29.001312766655726,3047
postdocs.jpl.nasa.gov,3047,6856,1524,2.250082047915983,73.75352806038727,3047
professionalstandards.fns.usda.gov,3047,58658,4571,19.25106662290778,454.0226452248113,4571
pt.usembassy.gov,3047,14474,3809,4.750246143747948,44.00229734164752,3809
researchtraining.nih.gov,3047,6856,2285,2.250082047915983,39.501805054151625,4571
results.usaid.gov,3047,3047,3047,1.0,3.5001640958319657,3047
salem.va.gov,3047,6094,3047,2.0,41.00196914998359,3809
seafoodinspection.nmfs.noaa.gov,3047,33519,3047,11.000656383327863,303.01509681654085,3047
search.stopbullying.gov,3047,3809,3047,1.2500820479159829,66.2533639645553,3047
seaway.dot.gov,3047,3809,3047,1.2500820479159829,4.250082047915983,3047
singapore.usembassy.gov,3047,3809,2285,1.2500820479159829,125.25631768953069,3047
siouxfalls.va.gov,3047,4571,3047,1.500164095831966,13.250738431243846,3047
skyview.gsfc.nasa.gov,3047,3809,3047,1.2500820479159829,25.50114867082376,3047
southernoregon.va.gov,3047,3047,2285,1.0,5.250410239579915,3047
spacescience.arc.nasa.gov,3047,9141,3047,3.0,36.501805054151625,3047
spanish.guatemala.usembassy.gov,3047,3047,3047,1.0,0.0,3047
spanish.madrid.usembassy.gov,3047,3809,1524,1.2500820479159829,0.0,3809
spanish.panama.usembassy.gov,3047,6856,3047,2.250082047915983,170.00853298326223,3047
specialcollections.nal.usda.gov,3047,3047,3047,1.0,903.5447981621267,1524
specsintact.ksc.nasa.gov,3047,388512,2285,127.50639973744667,558.7778142435183,3047
ss.usembassy.gov,3047,6856,2285,2.250082047915983,262.5129635707253,2285
ssaichicago.usajobs.gov,3047,11427,2285,3.750246143747949,92.75451263537906,3047
stereo-ssc.nascom.nasa.gov,3047,31995,3047,10.500492287495897,422.0210042664916,2285
str.fas.gsa.gov,3047,38851,1524,12.75057433541188,340.5169018706925,4571
studyabroad.state.gov,3047,24377,3047,8.000328191663932,166.75812274368232,3809
t.cdc.gov,3047,9141,4571,3.0,397.7696094519199,3047
tools.cdc.gov,3047,3809,3047,1.2500820479159829,86.75418444371513,3047
topeka.va.gov,3047,6094,3047,2.0,381.2687889727601,3047
tuscaloosa.va.gov,3047,7618,3047,2.5001640958319657,118.00590744995077,3047
usgcb.nist.gov,3047,6094,3047,2.0,31.501476862487692,3047
vestatrek.jpl.nasa.gov,3047,3047,3047,1.0,0.0,3047
visn6.va.gov,3047,7618,762,2.5001640958319657,50.00262553331145,3047
women.nasa.gov,3047,6856,2285,2.250082047915983,49.50246143747949,3047
www-air.larc.nasa.gov,3047,3047,3047,1.0,120.00590744995077,3047
www2.cdc.gov,3047,7618,3809,2.5001640958319657,13.250738431243846,3809
zh-reg.usps.com,3047,7618,3047,2.5001640958319657,65.2533639645553,3809
above.nasa.gov,2285,9903,3047,4.333916849015317,787.4586433260394,3047
ameddregiment.amedd.army.mil,2285,6856,2285,3.000437636761488,462.4070021881838,1524
apps.gov,2285,3047,2285,1.3334792122538293,159.69190371991246,2285
armydentalcorps.amedd.army.mil,2285,2285,2285,1.0,0.0,2285
astronomy101.jpl.nasa.gov,2285,9903,3047,4.333916849015317,401.3969365426696,3809
batteryworkshop.msfc.nasa.gov,2285,19045,762,8.334792122538293,668.1063457330416,2285
beckley.va.gov,2285,3047,3047,1.3334792122538293,0.0,3047
blog.usa.gov,2285,3047,2285,1.3334792122538293,7.667833698030635,2285
cftt.nist.gov,2285,3809,1524,1.6669584245076587,51.67483588621444,2285
cg.usembassy.gov,2285,7618,2285,3.3339168490153175,318.3838074398249,2285
cio.noaa.gov,2285,2285,2285,1.0,0.0,2285
cit.nih.gov,2285,2285,2285,1.0,0.0,2285
colorusage.arc.nasa.gov,2285,4571,2285,2.000437636761488,25.33741794310722,2285
corporateservices.noaa.gov,2285,2285,1524,1.0,12.66870897155361,2285
cosmictimes.gsfc.nasa.gov,2285,2285,1524,1.0,0.0,2285
cwds.ca.gov,2285,2285,2285,1.0,0.0,2285
data.nal.usda.gov,2285,23615,2285,10.334792122538293,258.3746170678337,2285
dubai.usconsulate.gov,2285,3809,2285,1.6669584245076587,31.671772428884026,2285
e-cigarettes.surgeongeneral.gov,2285,3809,1524,1.6669584245076587,331.38599562363237,2285
eagnmncom0628.usps.com,2285,2285,2285,1.0,0.0,2285
eagnmncom06a6.usps.com,2285,2285,2285,1.0,0.0,2285
eagnmncom115b.usps.com,2285,2285,2285,1.0,0.0,2285
eagnmncom115d.usps.com,2285,2285,2285,1.0,0.0,2285
eagnmncom1178.usps.com,2285,4571,2285,2.000437636761488,14.00218818380744,2285
eagnmncom117c.usps.com,2285,3047,1524,1.3334792122538293,2.000437636761488,2285
eagnmncom120f.usps.com,2285,2285,2285,1.0,0.0,2285
eagnmncom1228.usps.com,2285,2285,2285,1.0,0.0,2285
eagnmncom1a18.usps.com,2285,2285,2285,1.0,0.0,2285
eagnmncom1c2b.usps.com,2285,2285,2285,1.0,0.0,2285
eagnmncom1c2e.usps.com,2285,4571,2285,2.000437636761488,23.67045951859956,2285
eagnmncom1c2f.usps.com,2285,4571,2285,2.000437636761488,3.3339168490153175,2285
eagnmnmepd4b.usps.gov,2285,2285,2285,1.0,0.0,2285
earlywarning.usgs.gov,2285,7618,1524,3.3339168490153175,145.3562363238512,2285
eddn.usgs.gov,2285,3809,762,1.6669584245076587,16.6691466083151,2285
emtoolbox.nist.gov,2285,4571,762,2.000437636761488,58.009190371991245,2285
es.govloans.gov,2285,2285,2285,1.0,0.0,2285
espanol.mentalhealth.gov,2285,3809,2285,1.6669584245076587,44.007002188183804,2285
ethics.va.gov,2285,12950,2285,5.667396061269146,1458.2319474835886,2285
ethiopia.usembassy.gov,2285,2285,1524,1.0,0.0,2285
eweb1.sba.gov,2285,6856,1524,3.000437636761488,365.0582056892779,1524
fbi.usajobs.gov,2285,9903,3047,4.333916849015317,232.03676148796498,1524
fcc.usajobs.gov,2285,6856,2285,3.000437636761488,36.672647702407005,2285
flowsmapper.geo.census.gov,2285,2285,2285,1.0,75.34529540481401,1524
forms.irs.gov,2285,35042,6856,15.33566739606127,27.00437636761488,4571
fpir.noaa.gov,2285,3047,2285,1.3334792122538293,0.0,3047
fresno.va.gov,2285,3809,2285,1.6669584245076587,36.672647702407005,2285
galvestonlab.sefsc.noaa.gov,2285,2285,1524,1.0,6.000875273522976,1524
gapanalysis.usgs.gov,2285,3047,2285,1.3334792122538293,180.0284463894967,2285
gcmd.gsfc.nasa.gov,2285,6856,3047,3.000437636761488,51.34135667396061,3047
giovanni.sci.gsfc.nasa.gov,2285,5333,3047,2.3339168490153175,0.0,3047
hads.ncep.noaa.gov,2285,2285,1524,1.0,53.00831509846827,1524
heartoftexas.va.gov,2285,2285,1524,1.0,100.68271334792122,2285
heliophysicsdata.sci.gsfc.nasa.gov,2285,6856,762,3.000437636761488,578.7588621444202,2285
hi.water.usgs.gov,2285,3047,1524,1.3334792122538293,16.336105032822758,2285
home.vef.gov,2285,12950,1524,5.667396061269146,109.01750547045953,2285
hvo.wr.usgs.gov,2285,9141,2285,4.000437636761488,229.0363238512035,2285
iad.gov,2285,6856,2285,3.000437636761488,31.671772428884026,2285
in.water.usgs.gov,2285,4571,762,2.000437636761488,83.6800875273523,2285
inventory.data.gov,2285,6094,2285,2.6669584245076585,1.0,3047
is.usembassy.gov,2285,4571,2285,2.000437636761488,11.33522975929978,2285
isccp.giss.nasa.gov,2285,2285,1524,1.0,0.0,2285
jobs.vacareers.com,2285,5333,1524,2.3339168490153175,135.68840262582057,2285
landsat.visibleearth.nasa.gov,2285,2285,2285,1.0,51.34135667396061,1524
lbpw.larc.nasa.gov,2285,3809,762,1.6669584245076587,40.00656455142232,2285
lep.gov,2285,2285,2285,1.0,0.0,2285
lilongwe.usembassy.gov,2285,3809,1524,1.6669584245076587,487.07746170678337,2285
lta.cr.usgs.gov,2285,2285,2285,1.0,38.33960612691466,1524
m.stopfraud.gov,2285,21330,2285,9.334792122538293,507.41400437636764,2285
mapgive.state.gov,2285,3809,762,1.6669584245076587,16.002625820568927,2285
marstrek.jpl.nasa.gov,2285,6094,3047,2.6669584245076585,737.4507658643327,3047
md.water.usgs.gov,2285,3047,2285,1.3334792122538293,10.334792122538293,2285
media.wr.usgs.gov,2285,3047,762,1.3334792122538293,189.03019693654267,2285
medicalmuseum.mil,2285,9903,2285,4.333916849015317,54.67527352297593,2285
miami.jobcorps.gov,2285,3047,2285,1.3334792122538293,206.0328227571116,1524
modis-atmos.gsfc.nasa.gov,2285,17521,3047,7.667833698030635,0.0,3047
moveit.gsa.gov,2285,12950,762,5.667396061269146,51.34135667396061,2285
mrlc.gov,2285,6094,1524,2.6669584245076585,299.38074398249455,2285
muskogee.va.gov,2285,4571,3047,2.000437636761488,3.000437636761488,3047
mwmw.gsfc.nasa.gov,2285,5333,2285,2.3339168490153175,155.02450765864333,2285
nagb.org,2285,2285,1524,1.0,0.0,2285
newbornscreeningcodes.nlm.nih.gov,2285,2285,2285,1.0,0.0,2285
nm.water.usgs.gov,2285,5333,2285,2.3339168490153175,37.672647702407005,2285
nslds.ed.gov,2285,10665,2285,4.667396061269146,632.4336980306346,2285
ntl.bts.gov,2285,3809,2285,1.6669584245076587,428.06827133479214,2285
ny.water.usgs.gov,2285,8380,2285,3.6673960612691467,690.1098468271334,2285
ogc.commerce.gov,2285,38089,3047,16.6691466083151,162.35929978118162,2285
oiir.hq.nasa.gov,2285,2285,2285,1.0,0.0,2285
online.wr.usgs.gov,2285,3809,2285,1.6669584245076587,608.0967177242889,1524
oprm.va.gov,2285,8380,5333,3.6673960612691467,101.3492341356674,3809
osbp.nasa.gov,2285,3047,1524,1.3334792122538293,75.34529540481401,2285
overseasbuildings.state.gov,2285,6094,2285,2.6669584245076585,163.69277899343544,2285
patentsgazette.uspto.gov,2285,5333,3047,2.3339168490153175,0.0,2285
patientsafety.va.gov,2285,3809,2285,1.6669584245076587,46.007439824945294,2285
pbrn.ahrq.gov,2285,3047,2285,1.3334792122538293,58.009190371991245,2285
peoplesgarden.usda.gov,2285,15236,2285,6.667833698030635,493.4118161925602,762
pfs.usps.com,2285,4571,1524,2.000437636761488,21.670021881838075,3047
philadelphia.jobcorps.gov,2285,2285,2285,1.0,0.0,2285
poisonhelp.hrsa.gov,2285,4571,2285,2.000437636761488,14.00218818380744,2285
prescott.va.gov,2285,3047,2285,1.3334792122538293,32.671772428884026,2285
prevention.va.gov,2285,2285,2285,1.0,0.0,2285
psychologytraining.va.gov,2285,2285,2285,1.0,6.334354485776805,2285
pubweb.epa.gov,2285,2285,2285,1.0,0.0,2285
researchmatters.blogs.census.gov,2285,2285,2285,1.0,426.40131291028445,1524
ripcurrents.noaa.gov,2285,3047,2285,1.3334792122538293,6.000875273522976,2285
rosetta.jpl.nasa.gov,2285,2285,2285,1.0,0.0,2285
russian.moscow.usembassy.gov,2285,3047,2285,1.3334792122538293,66.0105032822757,2285
rw.usembassy.gov,2285,9903,2285,4.333916849015317,191.03019693654267,2285
seafood.nmfs.noaa.gov,2285,2285,2285,1.0,0.0,2285
search.michigan.gov,2285,3809,762,1.6669584245076587,22.67045951859956,2285
sftool.gov,2285,13712,2285,6.000875273522976,151.35754923413566,2285
shiptracker.noaa.gov,2285,2285,2285,1.0,0.0,2285
sigar.mil,2285,3047,2285,1.3334792122538293,23.67045951859956,2285
smap.jpl.nasa.gov,2285,3809,1524,1.6669584245076587,97.68227571115973,2285
space-geodesy.nasa.gov,2285,3047,2285,1.3334792122538293,50.007877461706784,2285
spanish.bogota.usembassy.gov,2285,2285,1524,1.0,0.0,2285
spanish.caracas.usembassy.gov,2285,11427,3047,5.000875273522976,415.3995623632385,3047
spanish.nicaragua.usembassy.gov,2285,3047,2285,1.3334792122538293,583.4262582056892,2285
spanish.santodomingo.usembassy.gov,2285,2285,2285,1.0,39.33960612691466,1524
ssaiheadquarters.usajobs.gov,2285,28948,4571,12.66870897155361,56.34223194748359,5333
stonewall.nist.gov,2285,7618,1524,3.3339168490153175,46.34091903719912,2285
streamstatsags.cr.usgs.gov,2285,55611,4571,24.33741794310722,728.1159737417943,3047
support.ncbi.nlm.nih.gov,2285,2285,2285,1.0,0.0,2285
tadd.weather.gov,2285,3809,2285,1.6669584245076587,275.37724288840263,2285
tcc.export.gov,2285,9903,2285,4.333916849015317,133.68796498905908,2285
teamsite02.nlm.nih.gov,2285,3809,762,1.6669584245076587,597.4284463894967,762
tech.ed.gov,2285,2285,2285,1.0,0.0,2285
technologygateway.nasa.gov,2285,3047,762,1.3334792122538293,29.33785557986871,2285
telehealth.va.gov,2285,4571,2285,2.000437636761488,55.34223194748359,2285
thunderbay.noaa.gov,2285,3809,2285,1.6669584245076587,2.6669584245076585,2285
titan-server.arc.nasa.gov,2285,3809,2285,1.6669584245076587,40.67308533916849,1524
uat.usajobs.gov,2285,6856,762,3.000437636761488,56.67571115973742,2285
unlocktalent.gov,2285,22854,2285,10.001750547045951,492.4118161925602,2285
usaisr.amedd.army.mil,2285,3809,2285,1.6669584245076587,135.35492341356675,1524
usatrade.census.gov,2285,383179,3047,167.69321663019693,818.7969365426695,3047
usdaadvantage.gsa.gov,2285,4571,2285,2.000437636761488,14.6691466083151,2285
utm.arc.nasa.gov,2285,2285,1524,1.0,0.0,2285
vienna.usmission.gov,2285,3047,2285,1.3334792122538293,17.336105032822758,2285
visn8.va.gov,2285,6094,2285,2.6669584245076585,227.36936542669585,2285
visn9.va.gov,2285,5333,2285,2.3339168490153175,29.004814004376367,2285
water.noaa.gov,2285,6094,2285,2.6669584245076585,82.01312910284464,2285
wi.water.usgs.gov,2285,2285,2285,1.0,0.0,2285
wizard.gov,2285,2285,2285,1.0,0.0,2285
wwwastro.msfc.nasa.gov,2285,2285,2285,1.0,0.0,2285
wwwbrr.cr.usgs.gov,2285,2285,2285,1.0,0.0,2285
2009-2017.state.gov,1524,2285,1524,1.4993438320209973,48.48622047244095,1524
access.afsc.noaa.gov,1524,6856,762,4.498687664041995,67.98097112860893,1524
access.trade.gov,1524,3047,1524,1.9993438320209973,10.996719160104988,1524
account.uspto.gov,1524,3047,1524,1.9993438320209973,172.95209973753282,1524
acpt.nsf.gov,1524,8380,762,5.498687664041995,710.3018372703413,1524
adr.gov,1524,1524,1524,1.0,5.498687664041995,1524
afadvantage.gov,1524,37328,1524,24.493438320209975,790.7795275590552,1524
ahrq.usajobs.gov,1524,3047,1524,1.9993438320209973,27.492125984251967,1524
aid.ndc.nasa.gov,1524,2285,762,1.4993438320209973,1.0,1524
airs.jpl.nasa.gov,1524,1524,1524,1.0,0.0,1524
alexandria.va.gov,1524,9141,1524,5.998031496062992,369.3969816272966,1524
americanindianhealth.nlm.nih.gov,1524,1524,1524,1.0,0.0,1524
amsc.amedd.army.mil,1524,1524,1524,1.0,0.0,1524
aom.giss.nasa.gov,1524,3047,762,1.9993438320209973,179.9501312335958,1524
aqua.nasa.gov,1524,2285,1524,1.4993438320209973,18.49475065616798,1524
arabic.syria.usembassy.gov,1524,1524,762,1.0,0.0,1524
atf.usajobs.gov,1524,9903,762,6.498031496062992,183.9488188976378,1524
atlanta.jobcorps.gov,1524,3047,2285,1.9993438320209973,0.0,3047
atmcorr.gsfc.nasa.gov,1524,16759,762,10.996719160104988,750.2906824146982,1524
blm.usajobs.gov,1524,6856,1524,4.498687664041995,32.990813648293965,2285
bosnian.sarajevo.usembassy.gov,1524,1524,1524,1.0,8.99737532808399,1524
brooklyn.jobcorps.gov,1524,1524,1524,1.0,0.0,1524
bsgsra.hq.nasa.gov,1524,6094,1524,3.9986876640419946,162.45472440944883,1524
bush41library.tamu.edu,1524,1524,1524,1.0,0.0,1524
bw.usembassy.gov,1524,9141,1524,5.998031496062992,221.43832020997377,1524
careers.noaa.gov,1524,6856,2285,4.498687664041995,22.993438320209975,3047
cdaweb.sci.gsfc.nasa.gov,1524,2285,1524,1.4993438320209973,46.98687664041995,1524
cddis.nasa.gov,1524,2285,1524,1.4993438320209973,6.998031496062992,1524
cfpub1.epa.gov,1524,21330,762,13.996062992125983,366.8976377952756,1524
cincinnati.jobcorps.gov,1524,1524,762,1.0,0.0,1524
cindrr.research.va.gov,1524,3809,3047,2.4993438320209975,14.996062992125983,2285
classic.ntis.gov,1524,1524,1524,1.0,0.0,1524
clinton.presidentiallibraries.us,1524,22092,1524,14.496062992125983,1022.2152230971128,1524
cms.nps.gov,1524,22854,762,14.996062992125983,328.90813648293965,1524
columbus.va.gov,1524,4571,2285,2.9993438320209975,243.9317585301837,2285
corms.nos.noaa.gov,1524,1524,762,1.0,0.0,1524
cryogenics.nist.gov,1524,1524,1524,1.0,0.0,1524
cttso.gov,1524,1524,1524,1.0,0.0,1524
curlew.jobcorps.gov,1524,2285,1524,1.4993438320209973,32.990813648293965,1524
darrp.noaa.gov,1524,1524,1524,1.0,0.0,1524
data.mil,1524,1524,1524,1.0,0.0,1524
dhc-europe.amedd.army.mil,1524,2285,1524,1.4993438320209973,332.90748031496065,1524
digitop.nal.usda.gov,1524,1524,1524,1.0,0.0,1524
disasterinfo.nlm.nih.gov,1524,1524,1524,1.0,0.0,1524
disasterlit.nlm.nih.gov,1524,3047,1524,1.9993438320209973,24.493438320209975,1524
disasters.nasa.gov,1524,2285,762,1.4993438320209973,150.45800524934384,1524
discovery.msfc.nasa.gov,1524,1524,1524,1.0,139.96128608923885,1524
documentation.uts.nlm.nih.gov,1524,3809,1524,2.4993438320209975,98.9724409448819,1524
doj.usajobs.gov,1524,9903,2285,6.498031496062992,34.99015748031496,2285
eagnmncom1159.usps.com,1524,1524,1524,1.0,0.0,1524
eagnmncom120e.usps.com,1524,1524,1524,1.0,0.0,1524
eagnmncom122c.usps.com,1524,1524,1524,1.0,0.0,1524
eagnmncom1a0d.usps.com,1524,1524,1524,1.0,0.0,1524
eagnmncom1a0f.usps.com,1524,1524,1524,1.0,0.0,1524
eagnmncom1bf7.usps.com,1524,1524,1524,1.0,0.0,1524
eagnmncom1c2a.usps.com,1524,1524,1524,1.0,0.0,1524
eagnmncom1c2c.usps.com,1524,1524,1524,1.0,0.0,1524
earlecclements.jobcorps.gov,1524,3809,762,2.4993438320209975,25.992782152230973,1524
earth.jsc.nasa.gov,1524,2285,1524,1.4993438320209973,3.4993438320209975,1524
eddataexpress.ed.gov,1524,8380,3047,5.498687664041995,0.0,3047
eddmr-sit.usps.com,1524,3047,1524,1.9993438320209973,12.996062992125983,1524
edgarcompany.sec.gov,1524,1524,1524,1.0,0.0,1524
edna.usgs.gov,1524,3047,762,1.9993438320209973,244.9317585301837,762
edpubs.gov,1524,14474,1524,9.49737532808399,707.3031496062993,1524
eisenhowermemorial.gov,1524,1524,1524,1.0,0.0,1524
eospso.nasa.gov,1524,1524,1524,1.0,0.0,1524
es-faq.usps.com,1524,24377,10665,15.995406824146981,965.2309711286089,9141
explorers.gsfc.nasa.gov,1524,13712,2285,8.99737532808399,216.43963254593177,2285
farallones.noaa.gov,1524,3047,1524,1.9993438320209973,9.99737532808399,1524
fedshirevets.gov,1524,25139,1524,16.495406824146983,282.4212598425197,1524
find.digitalgov.gov,1524,5333,762,3.4993438320209975,31.491469816272964,2285
firstnet.usajobs.gov,1524,3047,1524,1.9993438320209973,36.49015748031496,1524
foodsafetyworkinggroup.gov,1524,14474,1524,9.49737532808399,860.760498687664,1524
fordlibrarymuseum.gov,1524,1524,1524,1.0,0.0,1524
fpc.gov,1524,1524,1524,1.0,0.0,1524
fpd.gsfc.nasa.gov,1524,4571,1524,2.9993438320209975,54.48490813648294,3047
freetown.usembassy.gov,1524,3047,762,1.9993438320209973,2.4993438320209975,1524
french.benin.usembassy.gov,1524,1524,1524,1.0,0.0,1524
gainesville.jobcorps.gov,1524,1524,1524,1.0,0.0,1524
gc.noaa.gov,1524,2285,1524,1.4993438320209973,44.48753280839895,1524
gec.cr.usgs.gov,1524,1524,1524,1.0,0.0,1524
genelab-data.ndc.nasa.gov,1524,4571,762,2.9993438320209975,8.49737532808399,1524
genelab-dev.ndc.nasa.gov,1524,1524,762,1.0,220.43832020997377,762
geology.er.usgs.gov,1524,1524,762,1.0,0.0,1524
geology.usgs.gov,1524,6856,2285,4.498687664041995,254.9291338582677,2285
ghi.gov,1524,1524,1524,1.0,0.0,1524
